dpl,nperi,ci,pow,latency,nce,noise,category
251,5,15,337.0771986,93,6,1,1
251,5,15,337.0771986,83,6,1,1
251,5,15,337.0771986,86,6,1,1
251,5,15,337.0771986,108,7,1,1
251,5,15,337.0771986,81,5,1,1
251,5,15,337.0771986,88,6,1,1
251,5,15,340.9564637,91,6,1,1
251,5,15,340.9564637,81,5,1,1
251,5,15,340.9564637,86,6,1,1
251,5,15,340.9564637,93,6,1,1
251,5,15,340.9564637,83,6,1,1
251,5,15,340.9564637,86,6,1,1
251,5,15,340.9564637,91,6,1,1
251,5,15,340.9564637,81,5,1,1
251,5,15,340.9564637,88,6,1,1
251,5,15,340.9564637,91,6,1,1
251,5,15,340.9564637,81,5,1,1
251,5,15,340.9564637,86,6,1,1
251,5,15,340.9564637,93,6,1,1
251,5,15,340.9564637,83,6,1,1
251,5,15,340.9564637,86,6,1,1
251,5,15,340.9564637,91,6,1,1
251,5,15,340.9564637,81,5,1,1
251,5,15,340.9564637,88,6,1,1
251,5,15,340.9564637,91,6,1,1
251,5,15,340.9564637,81,5,1,1
251,5,15,342.3224479,86,6,1,1
251,5,15,342.3224479,93,6,1,1
251,5,15,342.3224479,83,6,1,1
251,5,15,342.3224479,86,6,1,1
251,5,15,342.3224479,91,6,1,1
251,5,15,342.3224479,81,5,1,1
251,5,15,342.3224479,88,6,1,1
251,5,15,342.3224479,91,6,1,1
251,5,15,342.3224479,81,5,1,1
251,5,15,342.3224479,86,6,1,1
251,5,15,342.3224479,93,6,1,1
251,5,15,342.3224479,83,6,1,1
251,5,15,342.3224479,86,6,1,1
251,5,15,342.3224479,91,6,1,1
251,5,15,342.3224479,81,5,1,1
251,5,15,342.3224479,88,6,1,1
251,5,15,342.3224479,91,6,1,1
251,5,15,342.3224479,81,5,1,1
251,5,15,342.3224479,86,6,1,1
251,5,15,342.3224479,93,6,1,1
251,5,15,330.2059172,83,6,1,1
251,5,15,330.2059172,86,6,1,1
251,5,15,330.2059172,91,6,1,1
251,5,15,330.2059172,81,5,1,1
251,5,15,330.2059172,88,6,1,1
251,5,15,330.2059172,91,6,1,1
251,5,15,330.2059172,81,5,1,1
251,5,15,330.2059172,86,6,1,1
251,5,15,330.2059172,93,6,1,1
251,5,15,330.2059172,83,6,1,1
251,5,15,330.2059172,86,6,1,1
251,5,15,330.2059172,91,6,1,1
251,5,15,330.2059172,81,5,1,1
251,5,15,330.2059172,88,6,1,1
251,5,15,330.2059172,91,6,1,1
251,5,15,330.2059172,81,5,1,1
251,5,15,330.2059172,86,6,1,1
251,5,15,330.2059172,93,6,1,1
251,5,15,330.2059172,83,6,1,1
251,5,15,330.2059172,86,6,1,1
251,5,15,343.6129129,91,6,1,1
251,5,15,343.6129129,81,5,1,1
251,5,15,343.6129129,88,6,1,1
251,5,15,343.6129129,91,6,1,1
251,5,15,343.6129129,81,5,1,1
251,5,15,343.6129129,86,6,1,1
251,5,15,343.6129129,93,6,1,1
251,5,15,343.6129129,83,6,1,1
251,5,15,343.6129129,86,6,1,1
251,5,15,343.6129129,91,6,1,1
251,5,15,343.6129129,81,5,1,1
251,5,15,343.6129129,88,6,1,1
251,5,15,343.6129129,122,8,1,1
251,5,15,343.6129129,81,5,1,1
251,5,15,343.6129129,86,6,1,1
251,5,15,343.6129129,93,6,1,1
251,5,15,343.6129129,83,6,1,1
251,5,15,343.6129129,86,6,1,1
251,5,15,343.6129129,91,6,1,1
251,5,15,343.6129129,81,5,1,1
251,5,12,337.9079391,115,8,1,1
251,5,12,337.9079391,55,5,1,1
251,5,12,337.9079391,55,5,1,1
251,5,12,337.9079391,55,5,1,1
251,5,12,337.9079391,55,5,1,1
251,5,12,337.9079391,55,5,1,1
251,5,12,337.9079391,55,5,1,1
251,5,12,337.9079391,111,9,1,1
251,5,12,337.9079391,77,6,1,1
251,5,12,337.9079391,91,8,1,1
251,5,12,337.9079391,82,7,1,1
251,5,12,337.9079391,84,7,1,1
251,5,12,337.9079391,82,7,1,1
251,5,12,337.9079391,87,7,1,1
251,5,12,337.9079391,87,7,1,1
251,5,12,337.9079391,89,7,1,1
251,5,12,337.9079391,87,7,1,1
251,5,12,337.9079391,77,6,1,1
251,5,12,337.9079391,91,8,1,1
251,5,12,337.9079391,82,7,1,1
251,5,12,422.4460253,84,7,1,1
251,5,12,422.4460253,82,7,1,1
251,5,12,422.4460253,87,7,1,1
251,5,12,422.4460253,87,7,1,1
251,5,12,422.4460253,89,7,1,1
251,5,12,422.4460253,87,7,1,1
251,5,12,422.4460253,77,6,1,1
251,5,12,422.4460253,92,8,1,1
251,5,12,422.4460253,82,7,1,1
251,5,12,422.4460253,84,7,1,1
251,5,12,422.4460253,82,7,1,1
251,5,12,422.4460253,87,7,1,1
251,5,12,422.4460253,87,7,1,1
251,5,12,422.4460253,89,7,1,1
251,5,12,422.4460253,87,7,1,1
251,5,12,422.4460253,77,6,1,1
251,5,12,422.4460253,92,8,1,1
251,5,12,422.4460253,82,7,1,1
251,5,12,422.4460253,129,11,1,1
251,5,12,422.4460253,82,7,1,1
251,5,12,439.055175,87,7,1,1
251,5,12,439.055175,87,7,1,1
251,5,12,439.055175,89,7,1,1
251,5,12,439.055175,87,7,1,1
251,5,12,439.055175,77,6,1,1
251,5,12,439.055175,92,8,1,1
251,5,12,439.055175,82,7,1,1
251,5,12,439.055175,84,7,1,1
251,5,12,439.055175,119,10,1,1
251,5,12,439.055175,87,7,1,1
251,5,12,439.055175,122,10,1,1
251,5,12,439.055175,90,7,1,1
251,5,12,439.055175,87,7,1,1
251,5,12,439.055175,77,6,1,1
251,5,12,439.055175,92,8,1,1
251,5,12,439.055175,82,7,1,1
251,5,12,439.055175,84,7,1,1
251,5,12,439.055175,119,10,1,1
251,5,12,439.055175,87,7,1,1
251,5,12,439.055175,87,7,1,1
251,5,8,644.2251877,130,16,1,1
251,5,8,644.2251877,73,9,1,1
251,5,8,644.2251877,73,9,1,1
251,5,8,644.2251877,76,9,1,1
251,5,8,644.2251877,73,9,1,1
251,5,8,644.2251877,73,9,1,1
251,5,8,644.2251877,76,9,1,1
251,5,8,644.2251877,73,9,1,1
251,5,8,644.2251877,73,9,1,1
251,5,8,644.2251877,85,10,1,1
251,5,8,644.2251877,73,9,1,1
251,5,8,644.2251877,73,9,1,1
251,5,8,644.2251877,76,9,1,1
251,5,8,644.2251877,73,9,1,1
251,5,8,644.2251877,80,10,1,1
251,5,8,644.2251877,76,9,1,1
251,5,8,644.2251877,105,13,1,1
251,5,8,644.2251877,73,9,1,1
251,5,8,644.2251877,76,9,1,1
251,5,46,605.8109336,73,9,1,1
251,5,46,605.8109336,73,2,1,1
251,5,46,605.8109336,73,2,1,1
251,5,46,605.8109336,73,2,1,1
251,5,46,605.8109336,73,2,1,1
251,5,46,605.8109336,73,2,1,1
251,5,46,605.8109336,73,2,1,1
251,5,46,605.8109336,80,2,1,1
251,5,46,605.8109336,87,2,1,1
251,5,46,605.8109336,77,2,1,1
251,5,46,605.8109336,89,2,1,1
251,5,46,605.8109336,85,2,1,1
251,5,46,605.8109336,92,2,1,1
251,5,46,605.8109336,88,2,1,1
251,5,46,605.8109336,85,2,1,1
251,5,46,605.8109336,90,2,1,1
251,5,46,605.8109336,80,2,1,1
251,5,46,605.8109336,90,2,1,1
251,5,46,605.8109336,89,2,1,1
251,5,46,164.2422754,92,2,1,1
251,5,46,164.2422754,90,2,1,1
251,5,46,164.2422754,87,2,1,1
251,5,46,164.2422754,90,2,1,1
251,5,46,164.2422754,89,2,1,1
251,5,46,164.2422754,85,2,1,1
251,5,46,164.2422754,92,2,1,1
251,5,46,164.2422754,87,2,1,1
251,5,46,164.2422754,85,2,1,1
251,5,46,164.2422754,90,2,1,1
251,5,46,164.2422754,80,2,1,1
251,5,46,164.2422754,87,2,1,1
251,5,46,164.2422754,92,2,1,1
251,5,20,155.0347001,103,5,1,2
251,5,20,155.0347001,106,5,1,2
251,5,20,155.0347001,105,5,1,2
251,5,20,155.0347001,103,5,1,2
251,5,20,155.0347001,106,5,1,2
251,5,20,155.0347001,118,6,1,2
251,5,20,155.0347001,103,5,1,2
251,5,20,155.0347001,106,5,1,2
251,5,20,155.0347001,118,6,1,2
251,5,20,155.0347001,103,5,1,2
251,5,20,155.0347001,106,5,1,2
251,5,20,155.0347001,118,6,1,2
251,5,20,155.0347001,103,5,1,2
251,5,15,265.1355873,106,5,1,1
251,5,15,265.1355873,64,4,1,1
251,5,15,265.1355873,64,4,1,1
251,5,15,265.1355873,64,4,1,1
251,5,15,265.1355873,64,4,1,1
251,5,15,265.1355873,64,4,1,1
251,5,15,265.1355873,64,4,1,1
251,5,15,265.1355873,88,6,1,1
251,5,15,265.1355873,78,5,1,1
251,5,15,265.1355873,100,7,1,1
251,5,15,265.1355873,90,6,1,1
251,5,15,265.1355873,124,8,1,1
251,5,15,265.1355873,83,6,1,1
251,5,15,265.1355873,132,9,1,1
251,5,15,265.1355873,78,5,1,1
251,5,15,265.1355873,129,9,1,1
251,5,15,265.1355873,88,6,1,1
251,5,15,265.1355873,78,5,1,1
251,5,15,265.1355873,83,6,1,1
251,5,15,265.1355873,90,6,1,1
251,5,15,340.5631375,93,6,1,1
251,5,15,340.5631375,83,6,1,1
251,5,15,340.5631375,88,6,1,1
251,5,15,340.5631375,78,5,1,1
251,5,15,340.5631375,129,9,1,1
251,5,15,340.5631375,88,6,1,1
251,5,15,340.5631375,78,5,1,1
251,5,15,340.5631375,83,6,1,1
251,5,15,340.5631375,90,6,1,1
251,5,15,340.5631375,80,5,1,1
251,5,15,340.5631375,83,6,1,1
251,5,15,340.5631375,88,6,1,1
251,5,15,340.5631375,78,5,1,1
251,5,15,340.5631375,85,6,1,1
251,5,15,340.5631375,88,6,1,1
251,5,15,340.5631375,78,5,1,1
251,5,15,340.5631375,83,6,1,1
251,5,15,340.5631375,90,6,1,1
251,5,15,340.5631375,80,5,1,1
251,5,15,340.5631375,114,8,1,1
251,5,15,357.6068931,88,6,1,1
251,5,15,357.6068931,78,5,1,1
251,5,15,357.6068931,97,7,1,1
251,5,15,357.6068931,88,6,1,1
251,5,15,357.6068931,78,5,1,1
251,5,15,357.6068931,112,8,1,1
251,5,15,357.6068931,90,6,1,1
251,5,15,357.6068931,107,7,1,1
251,5,15,357.6068931,92,6,1,1
251,5,15,357.6068931,88,6,1,1
251,5,15,357.6068931,78,5,1,1
251,5,15,357.6068931,129,9,1,1
251,5,15,357.6068931,88,6,1,1
251,5,15,357.6068931,212,14,1,1
251,5,15,357.6068931,83,6,1,1
251,5,15,357.6068931,90,6,1,1
251,5,15,357.6068931,80,5,1,1
251,5,15,357.6068931,83,6,1,1
251,5,15,357.6068931,142,10,1,1
251,5,15,357.6068931,78,5,1,1
251,5,15,331.3253036,85,6,1,1
251,5,15,331.3253036,88,6,1,1
251,5,15,331.3253036,78,5,1,1
251,5,15,331.3253036,83,6,1,1
251,5,15,331.3253036,134,9,1,1
251,5,15,331.3253036,93,6,1,1
251,5,15,331.3253036,83,6,1,1
251,5,15,331.3253036,88,6,1,1
251,5,15,331.3253036,78,5,1,1
251,5,15,331.3253036,85,6,1,1
251,5,15,331.3253036,88,6,1,1
251,5,15,331.3253036,109,7,1,1
251,5,15,331.3253036,83,6,1,1
251,5,15,331.3253036,90,6,1,1
251,5,15,331.3253036,80,5,1,1
251,5,15,331.3253036,97,7,1,1
251,5,15,331.3253036,88,6,1,1
251,5,15,331.3253036,78,5,1,1
251,5,15,331.3253036,85,6,1,1
251,5,15,331.3253036,88,6,1,1
251,5,15,353.7589187,78,5,1,1
251,5,15,353.7589187,83,6,1,1
251,5,15,353.7589187,90,6,1,1
251,5,15,353.7589187,80,5,1,1
251,5,15,353.7589187,83,6,1,1
251,5,15,353.7589187,88,6,1,1
251,5,15,353.7589187,78,5,1,1
251,5,15,353.7589187,85,6,1,1
251,5,15,353.7589187,88,6,1,1
251,5,15,353.7589187,78,5,1,1
251,5,15,353.7589187,83,6,1,1
251,5,15,353.7589187,102,7,1,1
251,5,15,353.7589187,80,5,1,1
251,5,15,353.7589187,83,6,1,1
251,5,15,353.7589187,88,6,1,1
251,5,15,353.7589187,78,5,1,1
251,5,15,353.7589187,85,6,1,1
251,5,15,353.7589187,88,6,1,1
251,5,15,353.7589187,78,5,1,1
251,5,15,353.7589187,92,6,1,1
251,5,15,346.8525178,90,6,1,1
251,5,15,346.8525178,124,8,1,1
251,5,15,346.8525178,83,6,1,1
251,5,15,346.8525178,117,8,1,1
251,5,15,346.8525178,78,5,1,1
251,5,15,346.8525178,129,9,1,1
251,5,15,346.8525178,88,6,1,1
251,5,15,346.8525178,78,5,1,1
251,5,15,346.8525178,83,6,1,1
251,5,15,346.8525178,90,6,1,1
251,5,15,346.8525178,102,7,1,1
251,5,15,346.8525178,83,6,1,1
251,5,15,346.8525178,88,6,1,1
251,5,15,346.8525178,78,5,1,1
251,5,15,346.8525178,85,6,1,1
251,5,15,346.8525178,177,12,1,1
251,5,15,346.8525178,78,5,1,1
251,5,15,346.8525178,83,6,1,1
251,5,15,346.8525178,134,9,1,1
251,5,15,346.8525178,80,5,1,1
251,5,15,354.5119926,83,6,1,1
251,5,15,354.5119926,88,6,1,1
251,5,15,354.5119926,78,5,1,1
251,5,15,354.5119926,129,9,1,1
251,5,15,354.5119926,88,6,1,1
251,5,15,354.5119926,78,5,1,1
251,5,15,354.5119926,83,6,1,1
251,5,15,354.5119926,90,6,1,1
251,5,15,354.5119926,214,14,1,1
251,5,15,354.5119926,97,7,1,1
251,5,15,354.5119926,88,6,1,1
251,5,15,354.5119926,95,6,1,1
251,5,15,354.5119926,85,6,1,1
251,5,15,354.5119926,119,8,1,1
251,5,15,354.5119926,93,6,1,1
251,5,15,354.5119926,157,11,1,1
251,5,15,354.5119926,90,6,1,1
251,5,15,354.5119926,80,5,1,1
251,5,15,354.5119926,114,8,1,1
251,5,15,354.5119926,117,8,1,1
251,5,11,366.3780025,95,6,1,2
251,5,11,366.3780025,73,7,1,2
251,5,11,366.3780025,73,7,1,2
251,5,11,366.3780025,73,7,1,2
251,5,11,366.3780025,73,7,1,2
251,5,11,366.3780025,73,7,1,2
251,5,11,366.3780025,73,7,1,2
251,5,11,366.3780025,89,8,1,2
251,5,11,366.3780025,83,7,1,2
251,5,11,366.3780025,76,7,1,2
251,5,11,366.3780025,76,7,1,2
251,5,11,366.3780025,83,7,1,2
251,5,11,366.3780025,116,10,1,2
251,5,11,366.3780025,76,7,1,2
251,5,11,366.3780025,76,7,1,2
251,5,11,366.3780025,96,9,1,2
251,5,11,366.3780025,76,7,1,2
251,5,11,366.3780025,96,9,1,2
251,5,11,366.3780025,106,10,1,2
251,5,11,366.3780025,96,9,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,96,9,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,116,10,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,89,8,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,493.5632412,76,7,1,2
251,5,11,481.1302895,96,9,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,96,9,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,116,10,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,96,9,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,106,10,1,2
251,5,11,481.1302895,89,8,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,481.1302895,89,8,1,2
251,5,11,481.1302895,76,7,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,136,12,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,89,8,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,155,14,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,96,9,1,2
251,5,11,480.3818012,155,14,1,2
251,5,11,480.3818012,76,7,1,2
251,5,11,480.3818012,106,10,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,89,8,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,116,10,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,116,10,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,116,10,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,478.4639178,76,7,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,96,9,1,2
251,5,11,483.1273177,116,10,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,83,7,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,96,9,1,2
251,5,11,483.1273177,83,7,1,2
251,5,11,483.1273177,116,10,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,146,13,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,483.1273177,76,7,1,2
251,5,11,488.8929,155,14,1,2
251,5,11,488.8929,89,8,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,89,8,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,83,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,488.8929,96,9,1,2
251,5,11,488.8929,76,7,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,89,8,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,89,8,1,2
251,5,11,484.663864,195,18,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,146,13,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,89,8,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,484.663864,76,7,1,2
251,5,11,476.4028848,116,10,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,96,9,1,2
251,5,11,476.4028848,96,9,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,96,9,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,116,10,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,76,7,1,2
251,5,11,476.4028848,116,10,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,83,7,1,2
251,5,11,494.5544988,116,10,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,89,8,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,494.5544988,195,18,1,2
251,5,11,494.5544988,83,7,1,2
251,5,11,494.5544988,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,116,10,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,96,9,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,488.0458546,76,7,1,2
251,5,11,485.3623806,106,10,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,83,7,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,155,14,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,116,10,1,2
251,5,11,485.3623806,116,10,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,116,10,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,485.3623806,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,96,9,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,89,8,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,504.3812097,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,116,10,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,96,9,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,482.3701577,89,8,1,2
251,5,11,482.3701577,76,7,1,2
251,5,11,481.8366235,96,9,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,155,14,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,96,9,1,2
251,5,11,481.8366235,96,9,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,83,7,1,2
251,5,11,481.8366235,76,7,1,2
251,5,11,481.8366235,155,14,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,116,10,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,155,14,1,2
251,5,11,481.8677517,96,9,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,96,9,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.8677517,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,481.3987601,76,7,1,2
251,5,11,487.1599606,76,7,1,2
251,5,11,487.1599606,76,7,1,2
251,5,11,487.1599606,116,10,1,2
251,5,11,487.1599606,76,7,1,2
251,5,11,487.1599606,76,7,1,2
251,5,11,487.1599606,76,7,1,2
251,5,11,487.1599606,76,7,1,2
251,5,11,487.1599606,76,7,1,2
251,5,11,487.1599606,116,10,1,2
251,5,11,487.1599606,96,9,1,2
251,5,11,487.1599606,76,7,1,2
